task_id,study,status,original_objective_mean,original_objective_best,optimum_hit_rate,encoded_energy_mean,auxiliary_inconsistency_rate,statevector_norm
62dc22f209540556e14ac56d75f0550323ae7814f38c0e0b8739505547873621,original_e4,PASS,3.552713678800501e-15,0.0,2.6020852139652106e-18,1.0658141036401503e-14,1.6653345369377348e-16,2.220446049250313e-16
5b916d66379b55fa4b087100571059a6c74edcc0db96dc1e587a38eb0a072a81,original_e4,PASS,7.105427357601002e-15,0.0,3.469446951953614e-18,2.1316282072803006e-14,3.3306690738754696e-16,2.220446049250313e-16
d501a7c341adcf86d565d5663a41f739fe2710e7053f3b9c30b57eee0950611a,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,2.220446049250313e-16
e421330d2c3d365774d44de75a503b7a26fc04bd95bd9c5c44694b023a4e950c,original_e4,PASS,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,2.7755575615628914e-17,1.1102230246251565e-16
228b4ccea5b10826dcefb26709ea3d35ece6d33ad84a2bc427417a50d174b54d,original_e4,PASS,0.0,0.0,4.336808689942018e-19,0.0,1.1102230246251565e-16,0.0
adf5f910367a2773a01399dbd3085d4e05cdf986756bc0d4593e9c006918f7b4,original_e4,PASS,3.197442310920451e-14,0.0,3.469446951953614e-18,7.105427357601002e-14,1.3322676295501878e-15,1.7763568394002505e-15
ce521967ac987f4484f3132739a8ccb5e62ecf4293b27228f7b919dac8c804e8,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,0.0,1.1102230246251565e-16,0.0
342743133ac395cbf07eb661c4447f7844d06820f72f715d3c312c46c41e2c38,original_e4,PASS,2.842170943040401e-14,0.0,9.540979117872439e-18,7.105427357601002e-14,1.1102230246251565e-15,1.5543122344752192e-15
89d2a1286fe0a66bde8acbea6877d1d665877629f9d1cf52cd8b41c4c7c0fe4b,original_e4,PASS,0.0,0.0,8.673617379884035e-19,0.0,2.220446049250313e-16,0.0
6309f14a0fa24d167fc16cf0b5311d821f5e2374ca1222dfb58e87a13ee863c3,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
19e77084b55ebeb6d9724be7e7ac9a2f81dfacd751daa73c1ad520045ce24326,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
fe0c652d38509c46d341e0ace5b163594a95680c652d21ba9b011e8e3aff85f8,original_e4,PASS,7.105427357601002e-15,0.0,8.673617379884035e-19,2.1316282072803006e-14,2.220446049250313e-16,4.440892098500626e-16
19e22afede63c4f22d91d9c9faea4221ab89a8ff77f1374549b0621433b72099,original_e4,PASS,3.552713678800501e-15,0.0,6.938893903907228e-18,2.1316282072803006e-14,2.220446049250313e-16,4.440892098500626e-16
0a0d79d15422abc7058b80a3eb2cf92dfb5cfe20478358b39ff94cd4dd3a7e44,original_e4,PASS,8.881784197001252e-15,0.0,5.204170427930421e-18,1.4210854715202004e-14,4.440892098500626e-16,2.220446049250313e-16
8fc62e5afe308abffe75e58a7d0a93424fdf6ea8f5f82aee8d06fe106bc72c47,original_e4,PASS,2.842170943040401e-14,0.0,9.540979117872439e-18,7.105427357601002e-14,1.1102230246251565e-15,1.9984014443252818e-15
a2ba06eed381dd75bd8e94b6d2fbe8299f8e42ed65e3336a54953f9e53a10a38,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,5.551115123125783e-17,0.0
71d7a33d09017778220a98b332f20612232b305aa5b8b0b91d09dde591831170,original_e4,PASS,0.0,0.0,1.0408340855860843e-17,7.105427357601002e-15,0.0,0.0
ead189eb6f5994cd69a95967297a08563a7593d9611ee5ed11185445635ce23d,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0
5cfaf922e5aee7371d40998f8448960f5585dbffede4db0e83db3300ab94a667,original_e4,PASS,5.329070518200751e-15,0.0,0.0,3.552713678800501e-15,0.0,2.220446049250313e-16
28422c9ca1c19f9370e1b64edc5ead3128459e993517b14271940490883648ec,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0
99c23a0c46da83730112f1b28af17caca416bcde9144bba5c0da69d14823097a,original_e4,PASS,0.0,0.0,8.673617379884035e-19,0.0,1.1102230246251565e-16,0.0
401ba547744d65fca071af3f7b177656e976ff2c6c978eaa884c785cedf72650,original_e4,PASS,3.552713678800501e-15,0.0,8.673617379884035e-19,0.0,0.0,2.220446049250313e-16
17331687d7327ea9adbcbfff45e6f298c575ee470d88daa4d9d881584395db13,original_e4,PASS,3.552713678800501e-15,0.0,1.734723475976807e-18,0.0,0.0,1.1102230246251565e-16
8f37a05126d05617769c814585984ec761ee98f01ad23b47cc953e8371a14a87,original_e4,PASS,3.552713678800501e-15,0.0,0.0,1.4210854715202004e-14,3.3306690738754696e-16,4.440892098500626e-16
bee17e5e586e315a1f47cef8a2a10b2b489f10e45575a51355f59b4600f73727,original_e4,PASS,2.1316282072803006e-14,0.0,2.168404344971009e-18,4.973799150320701e-14,8.881784197001252e-16,1.1102230246251565e-15
fa4c7efdbe9509d1ccf7a931879d0169641d640d261e463bf890311026db7695,original_e4,PASS,5.329070518200751e-15,0.0,3.469446951953614e-18,2.1316282072803006e-14,3.3306690738754696e-16,3.3306690738754696e-16
9ef79769c7f2ad637d9a27abf441a3717578c01ccf1a1329901c2702ff33f3ee,original_e4,PASS,0.0,0.0,4.336808689942018e-18,7.105427357601002e-15,1.1102230246251565e-16,0.0
676edf82fd629f97d412afd0b017706238363358b229666bfe717fc6521a9cd9,original_e4,PASS,0.0,0.0,4.336808689942018e-19,0.0,0.0,1.1102230246251565e-16
80b3222110580620d3aeaf596b4244f4b12b07929513c45508fa5d45f3dc3a74,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16
51d55a259a24df9f4cfbf6f9317c09d95f415d27a67567bf8d78fe2d3bd2926a,original_e4,PASS,0.0,0.0,4.336808689942018e-19,0.0,0.0,2.220446049250313e-16
d9cf1ade4040196c9d075a2120ad49a74a01d9e2ec5d2438eda260a40b78c687,original_e4,PASS,0.0,0.0,4.336808689942018e-19,0.0,1.1102230246251565e-16,2.220446049250313e-16
9476fa5591860ded5a582a83bc2502202290dbe49ffb1de81fbea5ae7dc1b001,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,2.220446049250313e-16
ca389364bdbbf39e1610ce045b08197aa848c40feaf87aafe15cf73407f978af,original_e4,PASS,0.0,0.0,1.3010426069826053e-18,0.0,0.0,0.0
97dfff4a87fd17bf9be55b8f85f3a4fe380179dcbab43a9a49fe54d85f346814,original_e4,PASS,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0
00f5d8f1857d0470ca22c263f911ca926560a42e03ba6683ed2e3aa1218d225a,original_e4,PASS,0.0,0.0,4.336808689942018e-19,0.0,1.1102230246251565e-16,0.0
6ed2a8da98a96a893a955aa6d3066c452365da1d3b25d1cf83b0864c06f3a0b1,original_e4,PASS,1.0658141036401503e-14,0.0,6.938893903907228e-18,2.1316282072803006e-14,2.220446049250313e-16,5.551115123125783e-16
0c76411f23f1bc3a4f61ccc0f61f1e60de54d59a991602d326fe24fd166ad861,original_e4,PASS,8.881784197001252e-15,0.0,8.673617379884035e-19,1.4210854715202004e-14,4.440892098500626e-16,4.440892098500626e-16
dc83d8d3cc7c01e3dd1cb123b161e47dcde6982706dda81e0318b60490631bcc,original_e4,PASS,7.105427357601002e-15,0.0,4.336808689942018e-18,7.105427357601002e-15,1.1102230246251565e-16,4.440892098500626e-16
aa8b2eef9922b8c6042d8913d5fc7084ce662d5749866bfa6409a8fd61c59904,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0
181451e4375e5e5c5f46f33327ab971ce69910625a392967d85fd91ffb6b34e8,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,2.220446049250313e-16,0.0
f76b9ccd1b2fd434850a2ef6d048571a1e719e42c93621aef5902a42347a432e,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
dd0806fd7815795847ae7dc937345dc0a8774df8ff4388305fadf1d51553cc63,original_e4,PASS,5.329070518200751e-15,0.0,5.204170427930421e-18,1.4210854715202004e-14,2.220446049250313e-16,4.440892098500626e-16
da99c98b56181e40ef600b3d8af2fb653519cf8005641d64286df256df5e6aab,original_e4,PASS,3.552713678800501e-15,0.0,8.673617379884035e-19,0.0,1.1102230246251565e-16,0.0
0c2b8161b49a1b1e23cff4c00c4ba6bf807287f578cb8a3d73a8a1a5b09a74ea,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0
8f8737216752ba7e896fd77e61370724409e6e2cd112040cbcaa00fdaa507578,original_e4,PASS,0.0,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
7deff6e0a2aefcccf49f969a7b3908d3e0c96619a62fc73bf3a9e8fcd01e126b,original_e4,PASS,3.552713678800501e-15,0.0,8.673617379884035e-19,0.0,1.1102230246251565e-16,0.0
10e75d4a8cd32749d7b76ea8fb545a1e132ac504549bdda09e95cae51ba3a620,original_e4,PASS,1.4210854715202004e-14,0.0,2.6020852139652106e-18,2.842170943040401e-14,4.440892098500626e-16,6.661338147750939e-16
cb1fa7d45f54e5e333be3fd817059fc0e16e1a49e3b5338420d7bbdcb5213a02,original_e4,PASS,7.105427357601002e-15,0.0,2.6020852139652106e-18,2.1316282072803006e-14,2.220446049250313e-16,4.440892098500626e-16
ec52d9b7ec994ceff920e3c0bfea64edf855f47f949ddb9e4771696dbcab1c7a,original_e4,PASS,7.105427357601002e-15,0.0,1.3010426069826053e-18,1.4210854715202004e-14,1.1102230246251565e-16,3.3306690738754696e-16
af320f0ac7c4cdebcbc5b541344f16e8a5d6f3d182430a92b61fc87071502d63,original_e4,PASS,1.0658141036401503e-14,0.0,0.0,1.4210854715202004e-14,2.220446049250313e-16,4.440892098500626e-16
9f8e346588702338891e2d669b273911fdd3af5d081ad8a37a2f523cd733e32b,original_e4,PASS,2.842170943040401e-14,0.0,1.3877787807814457e-17,7.105427357601002e-14,1.1102230246251565e-15,1.7763568394002505e-15
a655a818f227016b98ac9adabd39724ea2c160b5f3148b2518bd6769c6658829,original_e4,PASS,3.552713678800501e-15,0.0,4.336808689942018e-19,0.0,1.1102230246251565e-16,2.220446049250313e-16
390570ddd86d01f47bc362a562cf571689bc1c7683d6a00686b2e7d91a495e45,original_e4,PASS,0.0,0.0,0.0,7.105427357601002e-15,0.0,0.0
8b3ee10cc49a93b23830b60bec52ccad4350cff0a2b4da68dc8074367525dc91,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
1c01b021600496c8142c513ec0f38ba766081a0e82b7342d71dd44d788180edd,original_e4,PASS,0.0,0.0,8.673617379884035e-19,0.0,1.1102230246251565e-16,2.220446049250313e-16
b9158b498f0138e62ef2c1f584c3f961c8ae7d094abe1ef87cba8f935596aa41,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,2.220446049250313e-16
80356e824fa14e9422b651a580231cadee0283144c8e7ea0138cb879acf38c33,original_e4,PASS,3.552713678800501e-15,0.0,2.168404344971009e-19,0.0,0.0,0.0
bb7b546df393f5cdd80dff2a2ea16a8fd933173f0404b084ce09acf12ecc088a,original_e4,PASS,0.0,0.0,1.734723475976807e-18,7.105427357601002e-15,0.0,0.0
1340cd487e01efd10b8dcd2e274dae4455ca345ede7df8f4e5b9121a50912657,original_e4,PASS,7.105427357601002e-15,0.0,0.0,0.0,1.1102230246251565e-16,0.0
eae4abb3b3e79eeb0fe9d6e02de8ef37f8152149c97a360770b9020e691605eb,original_e4,PASS,7.105427357601002e-15,0.0,3.469446951953614e-18,1.4210854715202004e-14,4.440892098500626e-16,3.3306690738754696e-16
0c6b4fca7be724ec2ba2d3bcf41411dedf18fa5845c6419888bbbbc2fb1f156f,original_e4,PASS,7.105427357601002e-15,0.0,3.0357660829594124e-18,2.1316282072803006e-14,4.440892098500626e-16,5.551115123125783e-16
52adea264fd37def16a07a61a3465620d4107dc46b180ce40e0f7210c706b83b,original_e4,PASS,1.0658141036401503e-14,0.0,3.469446951953614e-18,1.4210854715202004e-14,4.440892098500626e-16,4.440892098500626e-16
15425206a53a273d24867ed0b8bb2dfc637140aacf791fc38035a9b37606af7e,original_e4,PASS,3.552713678800501e-15,0.0,8.673617379884035e-19,1.4210854715202004e-14,0.0,0.0
e5f3f28edf2879aa20787e4ad43e521f0d5c3fe1f100211bf6e0da83281d930f,original_e4,PASS,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.1102230246251565e-16
ae8333d375fab9783eee03a72bccf67b9936ea0634f493c0d1f6843a9a367514,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,3.552713678800501e-15,2.7755575615628914e-17,0.0
5de80e7981b9d5b38839df4c358cc34c8a6b074f5860fa1df9daa35c62472456,original_e4,PASS,3.552713678800501e-15,0.0,1.734723475976807e-18,7.105427357601002e-15,1.1102230246251565e-16,0.0
6113f7b299d01a75ed5f059a1e03ef2b51a43ea6bab652f2fedb1639205250d5,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
898969abfd3e8ef8b49b4893ac43929edd5db1936fabebf13a72bea32197916a,original_e4,PASS,7.105427357601002e-15,0.0,1.3010426069826053e-18,2.1316282072803006e-14,3.3306690738754696e-16,4.440892098500626e-16
8180bd8e7f5d1d0c7b4640f30f5d9af6ccee33b0f4064bfbe5bec761e3e41f36,original_e4,PASS,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0
cb58a16b05cc645cfff04374b596938887faa7f508c8b30cbb3bdb0c519f8239,original_e4,PASS,3.552713678800501e-15,0.0,1.734723475976807e-18,0.0,1.1102230246251565e-16,0.0
6c98a37099b9e90e23f1ac8f8c55d964de40c9cafd224144b6854f12e7758ba8,original_e4,PASS,3.197442310920451e-14,0.0,1.3877787807814457e-17,7.815970093361102e-14,1.3322676295501878e-15,1.7763568394002505e-15
47144415fb22d4a0781153d8070299f4afc3c7fded910267d430d86146e4e655,original_e4,PASS,1.0658141036401503e-14,0.0,0.0,2.1316282072803006e-14,2.220446049250313e-16,4.440892098500626e-16
b0941c74e1238dad1eed42e78d80a3d0ccf0f56392de4ac0e0dc550301766ce5,original_e4,PASS,3.552713678800501e-15,0.0,0.0,2.1316282072803006e-14,3.3306690738754696e-16,4.440892098500626e-16
5b350f7b3136c58cf8b081e3612904c4496816f5afba16117698927cb870ce2b,original_e4,PASS,7.105427357601002e-15,0.0,6.938893903907228e-18,1.4210854715202004e-14,2.220446049250313e-16,4.440892098500626e-16
32788dea415be7060ec7ea30f12270647ae6e6f9ae1d825155f33871df013df2,original_e4,PASS,0.0,0.0,3.2526065174565133e-19,7.105427357601002e-15,1.1102230246251565e-16,0.0
06dc583ed42c725a2d50d68a74635f913935229eb645594fd912b4264c63e6b2,original_e4,PASS,3.552713678800501e-15,0.0,0.0,0.0,1.1102230246251565e-16,0.0
1ae063648a76b343dbf56c55792e6d8265a3b83447c3efd6054d88e3a206619d,original_e4,PASS,0.0,0.0,3.469446951953614e-18,7.105427357601002e-15,1.1102230246251565e-16,0.0
79b7c4e9bf84c4ff12a9b71f3cea355d760d7430fa7d6aff236aff784a78920c,original_e4,PASS,3.552713678800501e-15,0.0,2.168404344971009e-19,0.0,0.0,0.0
d3f261c13ca874fb75d3d530efe65f9c7bd198fa97075f7816d63b0cc8a1ac5d,original_e4,PASS,0.0,0.0,5.204170427930421e-18,0.0,2.220446049250313e-16,1.1102230246251565e-16
00160d462d49f9e71dc5f64fbb14341c77cb76ca737444ef0c5cf58f6325afc2,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,2.220446049250313e-16
3085be710c164630591ee55dc75937b8a4735b11835e67c7107dcf60a4ea8fda,original_e4,PASS,0.0,0.0,0.0,7.105427357601002e-15,1.1102230246251565e-16,0.0
356e25efdca116b3bb5942a245b48b3d606609c25c127b054ce2e938c07cf4f0,original_e4,PASS,0.0,0.0,8.673617379884035e-19,7.105427357601002e-15,1.1102230246251565e-16,0.0
449c3cb02e8d985e966b601acfe38f1c8ccf5e117fd8f0919aee3d12e63744da,original_e4,PASS,3.552713678800501e-14,0.0,8.673617379884035e-18,5.684341886080802e-14,1.3322676295501878e-15,1.9984014443252818e-15
6a2f645e8c6479e288b45d59ccee319719d6605de17526a9072fa82150f2e6b0,original_e4,PASS,7.105427357601002e-15,0.0,1.734723475976807e-18,1.4210854715202004e-14,3.3306690738754696e-16,4.440892098500626e-16
5a641ead4b26989e18c2e2e7529442921759bcbc719f32fa830da0cd24981d08,original_e4,PASS,1.0658141036401503e-14,0.0,8.673617379884035e-19,1.7763568394002505e-14,3.3306690738754696e-16,4.440892098500626e-16
6e2d780953f4dab74758fe7b9d9bbb6226a7b5a87f64a3e896a7b4ed1818e8bf,original_e4,PASS,7.105427357601002e-15,0.0,6.071532165918825e-18,1.4210854715202004e-14,4.440892098500626e-16,4.440892098500626e-16
25326b156f50369eaaa1f7e544764f104dfcf87eb852883884f7e7031363a456,original_e4,PASS,3.197442310920451e-14,0.0,5.551115123125783e-17,5.684341886080802e-14,9.43689570931383e-16,2.220446049250313e-15
d8e691a30681a6195a9e05e7e98724636601e642baa804c531d0a5d153bada55,original_e4,PASS,3.552713678800501e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0
69bf49a46f1b6f3ca78034d080e4dd0398ac1fbd6b9920df969871a13f239d51,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0
818f346caa5613a30be5563128a4bf2036797e935460eba550d0c20ded63c029,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,0.0,5.551115123125783e-17,0.0
6609307eff2e0e802fb3df71bbe607979b45b148bd023fc414b2223eca4e66b9,original_e4,PASS,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
fb8779f8c36131d14ff1aaa11473bc2ce10ec855fcf163ce158e130fa071cc06,original_e4,PASS,0.0,0.0,1.734723475976807e-18,0.0,1.1102230246251565e-16,2.220446049250313e-16
e50f1bcdd680390fc3031f738076887db5f0ee76a4ff8efaa6cff828d4e4cf99,original_e4,PASS,1.7763568394002505e-15,0.0,6.938893903907228e-18,0.0,0.0,1.1102230246251565e-16
ee68937a2c7b799417da9ecfbcc6575898cce1c5cc7fda11a2be68959159bb62,original_e4,PASS,3.552713678800501e-15,0.0,5.204170427930421e-18,0.0,0.0,0.0
2116e17c99101277cbd6d2e1219a7522dc43da28a95cbfea9a8620118db95e08,original_e4,PASS,4.263256414560601e-14,0.0,6.071532165918825e-18,7.815970093361102e-14,1.887379141862766e-15,2.4424906541753444e-15
885234f521e90da3a60b7cb9a68e009278c2545c8bb717c297ad14e1dc793be5,original_e4,PASS,7.105427357601002e-15,0.0,4.336808689942018e-19,1.4210854715202004e-14,3.3306690738754696e-16,6.661338147750939e-16
c66114202a6dece3d4c47d264456926d30ccf13fc1163dae3602a7321f5c029b,original_e4,PASS,7.105427357601002e-15,0.0,1.734723475976807e-17,1.4210854715202004e-14,2.220446049250313e-16,3.3306690738754696e-16
c80f555c4d496249abb67799c3a2d889ca92203ad0b21e0fac16f72121321fce,original_e4,PASS,5.329070518200751e-15,0.0,8.673617379884035e-18,1.4210854715202004e-14,3.3306690738754696e-16,4.440892098500626e-16
e1c8becf303984e6c8314ea647d32bce984844d1dede3bca049fc8fe58a743d3,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
01cf1dae97a242941ab68690a055362571ca08cb5de7bd9a78d9d3a6e9515afd,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0
33044bb102977ef8b7b8382f9c90e7fd192faeb1dc4a28eedd87e6bb4c6fde3d,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0
788ea8a9e5e6c4843be3656b26b2cc26e6d3a43495ba91b927e92ec936c523d4,original_e4,PASS,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0
6fe2b4c3b820b77a53a8513500a3d04025b16fd8499a0bc96f1485b9eb473bea,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,5.551115123125783e-17,0.0
5f86331b451dc678cc9f17f28b5936a6a46efcb468538ad09e22085c92cf242e,original_e4,PASS,3.552713678800501e-15,0.0,1.0408340855860843e-17,3.552713678800501e-15,1.1102230246251565e-16,0.0
061a93d87d8b319e10921765a2f0a0d8fccd52cd14ce613f2728abdab7cf320a,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
85d46b56c6f235d82b5105971d5e9511d0b9bae85f04b48e421ac1d5f3f9f809,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
eb7f5e4a59c299d26ff0ea17ed1207cf118a9f40e11ea7ae6569a769ca0d8762,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
088280246e5fb576514d2fc516cb202dc95159a6fbe0bd80006a8974daa38610,original_e4,PASS,3.552713678800501e-15,0.0,1.734723475976807e-18,7.105427357601002e-15,1.1102230246251565e-16,2.220446049250313e-16
348ad7bb94ba791bccffca93996ccbc7bd2f6db4c7f584409055057df5788c58,original_e4,PASS,3.552713678800501e-15,0.0,1.734723475976807e-18,7.105427357601002e-15,1.1102230246251565e-16,2.220446049250313e-16
073711c99314b2948667342025705683caafe3141eb45ac2cc018709eaa92d1a,original_e4,PASS,3.552713678800501e-15,0.0,1.734723475976807e-18,7.105427357601002e-15,1.1102230246251565e-16,2.220446049250313e-16
3ed8dc86f1c0e274b0b5d020985b622caba7cb7246cb4fc5f52677862b27f8bd,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0
37c0cb5bce058d013c354d7fe0cb081aef83b9eb4f4307a6ebb8e58fcd84f49d,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0
52a3591ee5cf2e1a4c6244120ab967f2f9c5af33b693701d645ef1fd4ba6b369,original_e4,PASS,3.552713678800501e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0
5f41eb45ff95594d32562bec1a3de179fba09f06f60979cace78310a0de96ee4,original_e4,PASS,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
b1c11951a8bab49786da48f3e94dc638530151cd1da86dd7f0c5c8da0e356612,original_e4,PASS,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
71a7ff6b028be91f8318a20e5a0d35c19934f45c879c1126d4e96dd79086daba,original_e4,PASS,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
52760e0f0d89e49b77bba7cda602f651b1a1906b3821ef96faca90910b967b70,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,0.0,0.0
28122b7a3ea975938b68c12238d1a57177a484ad677171312115f2dfa62f67e7,original_e4,PASS,3.552713678800501e-15,0.0,8.673617379884035e-19,0.0,1.1102230246251565e-16,0.0
3db8d066c281325d1bc1405d925ba6bbf6ee14cd35c79f274d78578daee98bbd,original_e4,PASS,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
70fa9bce8e5e6ab36d2aca6a63327515b9960d2da5ba8c1ee43312749bddbacc,original_e4,PASS,1.0658141036401503e-14,0.0,0.0,1.0658141036401503e-14,4.440892098500626e-16,4.440892098500626e-16
bfd62ad144dc29ac22100ecac722ecc485d0eecc27aa10b7c040f19de31687d1,original_e4,PASS,7.105427357601002e-15,0.0,1.951563910473908e-18,1.4210854715202004e-14,2.220446049250313e-16,3.3306690738754696e-16
79435f09213f1371488f810b1f4d68c3fc8ddae26a14a1b754fdea164221b4eb,original_e4,PASS,5.329070518200751e-15,0.0,1.214306433183765e-17,1.4210854715202004e-14,2.220446049250313e-16,4.440892098500626e-16
299d36d70b6bb2bcf483a8c181e459298b338fc28a5d432cb2ffd5d59cfb671a,original_e4,PASS,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0
6276c5e664e20150fae601a0f1db40cafa21d1aa61aedd2f196b51a9b2a59b68,original_e4,PASS,3.552713678800501e-15,0.0,1.3010426069826053e-18,0.0,1.1102230246251565e-16,1.1102230246251565e-16
4d8963be9c391da86c05a2f76a2bfec21f7212be9b1d746291bf4bf15c1105d0,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,5.551115123125783e-17,0.0
6c7ca801d078193f5f7f61b902c3632aaf3cbcccf9c6c7e70217f45bd1a2360d,original_e4,PASS,1.0658141036401503e-14,0.0,1.734723475976807e-18,2.1316282072803006e-14,2.220446049250313e-16,4.440892098500626e-16
baf2d7aed21752005b58177fe7fc5a4aa20d41b37eca4deed8364295f794e813,original_e4,PASS,0.0,0.0,2.6020852139652106e-18,0.0,1.1102230246251565e-16,1.1102230246251565e-16
8f55e5ef5a0759d4ecd8e8c6c0f7be3d8159360393dd956a2b9b499f61bc40bf,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,7.105427357601002e-15,0.0,0.0
1a0f25be0db96124f7a92c0430df43bef6fdf5485270505c21fa33b3298bf779,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
624c2cb51e96c0fe07ab25fbfe42ea9e6e42d3e126c0d76a6c183aa9f8ebd196,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
91a6d110346232ca5f919c9ae0dde088d631e739b5550ddb7a29017151ac14af,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0
c493388869d8aa65df4921dab371b2746ad67bfd5cb7d0f488e9bfc62c9df184,original_e4,PASS,3.552713678800501e-15,0.0,8.673617379884035e-19,1.0658141036401503e-14,3.3306690738754696e-16,4.440892098500626e-16
8b9ce2dc2ba695d350a9c8b3a46c77f1c16dfb214f48e9858ad668de39eeb01c,original_e4,PASS,7.105427357601002e-15,0.0,1.734723475976807e-18,7.105427357601002e-15,3.3306690738754696e-16,4.440892098500626e-16
1e16dff4e1dd4a28df2e1422e9ed4ad9c8ff324d30ebb155d5a2c7827d0eb1c3,original_e4,PASS,3.552713678800501e-15,0.0,1.734723475976807e-18,1.4210854715202004e-14,3.3306690738754696e-16,4.440892098500626e-16
f9843d2c3b420ea93ac1474d6a196384d1399916f8d67dd871b4b3c58938bd7c,original_e4,PASS,0.0,0.0,0.0,3.552713678800501e-15,1.1102230246251565e-16,0.0
4ee83067bfebf822819baad251675042e55babc50d48eac3fed47cfb48d82a42,original_e4,PASS,0.0,0.0,0.0,0.0,1.6653345369377348e-16,0.0
323758688675344c54a4d20a790146fb00f247b361fe517386cf72f883ebec43,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
c4ae75d02eac8165c7f3c830fec3052c39153323df15287458e4421c42de3bac,original_e4,PASS,0.0,0.0,0.0,1.0658141036401503e-14,0.0,0.0
32753443a0f6f51c2359421cc6622f41f5bc1974223dfb79b07db10e3b5d5690,original_e4,PASS,0.0,0.0,1.734723475976807e-18,3.552713678800501e-15,0.0,0.0
7e68ee4a64546f4edff50e32eae8a66f3b9264199f7f54996836e8c5edd27d41,original_e4,PASS,0.0,0.0,0.0,0.0,0.0,0.0
fb7834cc293e949fc1e23bd741039169391ce5e7b2b83f27e7e8f0c156aa3696,original_e4,PASS,1.7763568394002505e-15,0.0,0.0,3.552713678800501e-15,0.0,0.0
3e8bbfd1a7ef6843d32b6bd2968437d05d33afec0a1032a2500d56c373adaf70,original_e4,PASS,0.0,0.0,3.469446951953614e-18,0.0,1.1102230246251565e-16,0.0
678a3b50dbe23bf7f5d7548eef4b12d4fcdbbfff122fd35ed6ee1b6a198436df,original_e4,PASS,0.0,0.0,8.673617379884035e-19,0.0,1.1102230246251565e-16,0.0
